Timestamp,Record Type,Instrument Name,Premium (256ths),Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask,Sequence
10:28:09:258677 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,44348
10:31:10:400950 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,44817
10:31:10:400950 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,44835
10:31:10:401106 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,44836
10:31:13:401151 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,44896
10:31:36:555047 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,44909
10:31:36:555047 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,44913
10:31:36:555247 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,44915
10:31:36:555299 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,44921
10:31:36:555318 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,44925
10:31:36:555334 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,44929
10:31:39:555617 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,44993
10:31:41:796554 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,45007
10:31:41:796554 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,45011
10:31:41:796666 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,45012
10:31:41:796912 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,45025
10:31:41:796941 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,45029
10:31:42:460272 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,45112
10:31:42:460307 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,45117
10:31:45:460533 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,45152
10:32:02:755363 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,45363
10:32:02:755363 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45374
10:32:02:755698 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45384
10:32:02:755780 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45390
10:32:02:755797 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45394
10:32:02:756377 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45401
10:32:02:756395 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45405
10:32:02:756449 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45409
10:32:02:756464 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45413
10:32:05:756853 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,45463
10:35:25:770378 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,45628
10:35:25:770378 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45632
10:35:25:770449 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45633
10:35:25:797807 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45699
10:35:25:797876 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,45705
10:35:28:797679 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,45748
10:51:03:445627 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,46890
10:51:03:445627 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46894
10:51:03:446119 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46901
10:51:03:448462 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46938
10:51:03:448543 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46943
10:51:03:448564 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46947
10:51:03:448666 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46957
10:51:03:448738 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46961
10:51:03:448765 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,46965
10:51:06:448762 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,47055
10:58:37:161313 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,47360
10:58:37:161313 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47364
10:58:40:161698 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,47370
11:03:15:240696 20180108,WORKUP,2_YEAR,25560,10,1,000000000,1,000000000,2,47578
11:03:15:240696 20180108,WORKUP,2_YEAR,25560,11,1,000000000,1,000000000,2,47590
11:03:15:244503 20180108,WORKUP,2_YEAR,25560,11,1,000000000,1,000000000,2,47601
11:03:18:244509 20180108,WORKUP,2_YEAR,25560,0,1,000000000,1,000000000,2,47607
11:05:28:222292 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,47876
11:05:28:222292 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47904
11:05:28:222495 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47907
11:05:28:222572 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47919
11:05:28:222655 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47929
11:05:28:222772 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47933
11:05:28:222824 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47937
11:05:28:222887 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47942
11:05:28:222978 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47946
11:05:28:223015 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47950
11:05:28:223050 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,47954
11:05:31:223372 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,48094
11:24:37:403543 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,50188
11:24:37:403543 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50204
11:24:37:405681 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50212
11:24:37:417491 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50223
11:24:37:428469 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50244
11:24:37:428754 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50248
11:24:37:452314 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50265
11:24:37:465643 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50280
11:24:40:465377 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,50322
11:25:10:432887 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,50405
11:25:10:432887 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50413
11:25:13:432563 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,50550
11:25:41:125288 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,50625
11:25:41:125288 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50631
11:25:44:125685 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,50640
11:25:55:708883 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,50654
11:25:55:708883 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50660
11:25:58:708694 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,50665
11:28:16:197395 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,50883
11:28:16:197395 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,50891
11:28:19:197249 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,50894
11:32:19:879005 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,51367
11:32:19:879005 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51371
11:32:19:887504 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51379
11:32:22:887190 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,51399
11:32:34:335792 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,51436
11:32:34:335792 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51444
11:32:34:335928 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51445
11:32:34:335956 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51451
11:32:34:335970 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51455
11:32:34:336430 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51463
11:32:35:292155 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51474
11:32:38:292034 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,51494
11:32:43:470726 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,51505
11:32:43:470726 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51517
11:32:46:470017 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,51529
11:32:58:731110 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,51565
11:32:58:731110 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51569
11:33:01:731484 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,51595
11:34:15:426619 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,51824
11:34:15:426619 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51828
11:34:15:426730 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51829
11:34:15:427012 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51835
11:34:15:427155 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51841
11:34:15:445158 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51852
11:34:15:445179 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51856
11:34:15:494765 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51866
11:34:15:494858 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51876
11:34:15:494974 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51889
11:34:15:495003 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51893
11:34:15:495325 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51905
11:34:15:495574 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51931
11:34:16:521862 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51950
11:34:16:521894 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51956
11:34:16:521977 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51964
11:34:16:522044 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51969
11:34:16:522126 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51974
11:34:16:522515 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51979
11:34:16:524590 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,51995
11:34:16:524665 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52000
11:34:16:524981 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52006
11:34:16:532104 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52015
11:34:16:532192 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52029
11:34:16:532208 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52033
11:34:16:532225 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52037
11:34:16:532242 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52041
11:34:17:163138 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,52192
11:34:20:163205 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,52251
11:37:32:382297 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,52622
11:37:32:382297 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,52626
11:37:35:382536 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,52631
11:38:12:347204 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,52701
11:38:12:347204 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,52705
11:38:15:347286 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,52722
11:39:44:668692 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,52728
11:39:44:668692 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,52732
11:39:47:668937 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,52736
11:46:54:247265 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,53517
11:46:54:247265 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53523
11:46:54:247353 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53527
11:46:57:247857 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,53539
11:46:58:978040 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,53543
11:46:58:978040 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53547
11:47:01:978655 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,53553
11:47:19:403304 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,53559
11:47:19:403304 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53563
11:47:19:404019 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53568
11:47:19:408499 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53574
11:47:19:408592 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53582
11:47:19:408662 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53589
11:47:19:809366 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,53598
11:47:22:809807 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,53710
11:48:38:947943 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,54057
11:48:38:947943 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,54061
11:48:41:947141 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,54067
11:50:59:271526 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,54519
11:50:59:271526 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,54523
11:51:02:271731 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,54597
11:52:08:559757 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,54694
11:52:08:559757 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,54698
11:52:08:562040 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,54702
11:52:08:562059 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,54706
11:52:11:562419 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,54725
11:53:57:636565 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,54887
11:53:57:636565 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,54893
11:54:00:636407 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,54913
11:56:01:195504 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,55289
11:56:01:195504 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55293
11:56:01:350687 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55305
11:56:01:413507 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55316
11:56:01:413738 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55320
11:56:01:413916 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55339
11:56:01:414054 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55347
11:56:01:414112 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55354
11:56:01:414132 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55358
11:56:01:414145 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55362
11:56:01:414157 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55366
11:56:01:414178 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55371
11:56:01:414196 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55375
11:56:01:414405 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55383
11:56:01:427135 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55396
11:56:01:427619 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55400
11:56:01:427635 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55404
11:56:01:427913 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55408
11:56:01:430476 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55414
11:56:01:439713 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55421
11:56:01:445731 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55426
11:56:01:445781 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55430
11:56:01:446759 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55434
11:56:04:446836 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,55549
11:57:49:135894 20180108,WORKUP,2_YEAR,25556,10,1,000000000,1,000000000,2,55704
11:57:49:135894 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,55721
11:57:49:138606 20180108,WORKUP,2_YEAR,25556,11,1,000000000,1,000000000,2,55760
11:57:52:138478 20180108,WORKUP,2_YEAR,25556,0,1,000000000,1,000000000,2,55792
11:58:05:149510 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,55806
11:58:05:149510 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55841
11:58:05:149894 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55846
11:58:05:150073 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55865
11:58:05:150165 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55879
11:58:05:155527 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55894
11:58:05:168276 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55904
11:58:05:168492 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,55920
11:58:08:168264 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,55971
12:42:05:296160 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,59934
12:42:05:296160 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59938
12:42:05:296199 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59939
12:42:05:296221 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59945
12:42:05:296385 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59961
12:42:05:296491 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59967
12:42:05:296519 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59971
12:42:05:296534 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59975
12:42:05:296546 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59979
12:42:05:296704 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,59990
12:42:05:297728 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60104
12:42:05:297841 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60127
12:42:05:297855 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60131
12:42:05:297905 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60139
12:42:05:297934 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60143
12:42:05:297967 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60149
12:42:05:297999 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60158
12:42:05:298022 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60162
12:42:05:299385 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60198
12:42:05:461356 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60285
12:42:07:415883 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60328
12:42:07:416156 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60367
12:42:07:416209 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60390
12:42:07:416262 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60399
12:42:07:416278 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60403
12:42:07:416291 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60407
12:42:07:416301 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60411
12:42:07:416311 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60415
12:42:07:416435 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60424
12:42:07:416459 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60430
12:42:07:416536 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60441
12:42:07:416690 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,60459
12:42:10:416372 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,60582
12:42:55:145612 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,60782
12:42:55:145612 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60788
12:42:55:145665 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60790
12:42:55:149259 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60798
12:42:55:151949 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60803
12:42:58:049162 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60819
12:42:58:049231 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60823
12:43:00:928794 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60830
12:43:03:928669 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,60841
12:43:11:973187 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,60883
12:43:11:973187 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60887
12:43:12:073672 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60899
12:43:15:073929 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,60913
12:43:48:281393 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,60949
12:43:48:281393 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60981
12:43:48:281626 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,60982
12:43:51:281395 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,61000
12:44:22:256338 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,61037
12:44:22:256338 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,61041
12:44:25:256556 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,61053
12:59:26:864346 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,62026
12:59:26:864346 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,62030
12:59:29:864929 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,62032
13:34:34:342312 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,64129
13:34:34:342312 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64133
13:34:34:354283 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64136
13:34:34:382552 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64151
13:34:37:382116 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,64178
13:35:09:239721 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,64280
13:35:09:239721 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64284
13:35:09:240265 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64290
13:35:09:240453 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64295
13:35:09:240507 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64300
13:35:09:240767 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64305
13:35:09:240941 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64312
13:35:09:241120 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64318
13:35:09:241292 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64326
13:35:09:241305 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64330
13:35:09:241407 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64335
13:35:09:241587 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64342
13:35:12:241891 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,64424
13:41:54:815411 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,64785
13:41:54:815411 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,64790
13:41:57:815619 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,64792
14:04:13:016875 20180108,WORKUP,2_YEAR,25560,10,1,000000000,1,000000000,2,65804
14:04:13:016875 20180108,WORKUP,2_YEAR,25560,11,1,000000000,1,000000000,2,65808
14:04:16:016015 20180108,WORKUP,2_YEAR,25560,0,1,000000000,1,000000000,2,65811
14:58:59:235090 20180108,WORKUP,2_YEAR,25560,10,1,000000000,1,000000000,2,67056
