Timestamp,Record Type,Instrument Name,Premium (256ths),Quantity,Deal Source,Aggressive,Bid/Ask,Order Number,Sequence
10:18:45:747935 20180108,TRADE,2_YEAR,25558,6,1,0,A,60579400000E4882,41580
10:18:45:747947 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000E4844,41583
10:18:45:747947 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E4883,41584
10:18:45:747988 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000E4859,41588
10:18:45:747988 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E4885,41589
10:18:45:748065 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E4878,41596
10:18:45:748065 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E488B,41597
10:19:21:587573 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E48AF,42012
10:19:21:587573 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E5971,42013
10:19:21:587573 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E48C1,42014
10:19:21:587906 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E48AF,42036
10:19:21:587906 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000E5988,42037
10:19:21:587906 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E505C,42038
10:19:32:007199 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E5992,42123
10:19:32:007199 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E5AF8,42124
10:19:32:007340 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E5992,42128
10:19:32:007340 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E5AFC,42129
10:19:32:007367 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E5992,42134
10:19:32:007367 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E5AFF,42135
10:19:32:023911 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E5A12,42153
10:19:32:023911 20180108,TRADE,2_YEAR,25558,4,1,1,A,60579400000E5B16,42154
10:19:32:023911 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E5AA3,42155
10:19:32:024256 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E5B16,42177
10:19:32:024256 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E5B31,42178
10:19:32:025509 20180108,TRADE,2_YEAR,25558,3,1,1,A,60579400000E5B23,42188
10:19:32:025509 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000E5B3B,42189
10:19:32:027069 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E5B3B,42208
10:19:32:027069 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E5B56,42209
10:19:32:027144 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000E5B50,42213
10:19:32:027144 20180108,TRADE,2_YEAR,25558,3,1,1,A,60579400000E5B58,42214
10:19:32:027232 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E5B50,42219
10:19:32:027232 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E5B5C,42220
10:19:32:062995 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E5B50,42250
10:19:32:062995 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E5B85,42251
10:20:06:034901 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000E5BCA,42372
10:20:06:034901 20180108,TRADE,2_YEAR,25558,13,1,1,A,60579400000E61F8,42373
10:20:06:034901 20180108,TRADE,2_YEAR,25558,6,1,0,B,60579400000E5D1D,42374
10:20:06:034901 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000E5D2D,42375
10:20:06:034901 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E5D3D,42376
10:20:06:035069 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E5D3D,42380
10:20:06:035069 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E6201,42381
10:20:06:035130 20180108,TRADE,2_YEAR,25558,14,1,0,B,60579400000E5D3D,42386
10:20:06:035130 20180108,TRADE,2_YEAR,25558,14,1,1,A,60579400000E6204,42387
10:20:06:035375 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E5D3D,42391
10:20:06:035375 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E6209,42392
10:20:06:416993 20180108,TRADE,2_YEAR,25558,6,1,0,B,60579400000E5D45,42414
10:20:06:416993 20180108,TRADE,2_YEAR,25558,11,1,1,A,60579400000E628D,42415
10:20:06:416993 20180108,TRADE,2_YEAR,25558,5,1,0,B,60579400000E6055,42416
10:20:08:578076 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E633C,42496
10:20:08:578076 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E6342,42497
10:20:14:834116 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E67AF,42806
10:20:14:834116 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E686E,42807
10:20:24:751502 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E6953,42833
10:20:24:751502 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E6956,42834
10:20:24:751714 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E6953,42842
10:20:24:751714 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000E6962,42843
10:20:25:505288 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E6962,42874
10:20:25:505288 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E6A1F,42875
10:22:26:984638 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E6A32,43150
10:22:26:984638 20180108,TRADE,2_YEAR,25558,12,1,1,B,60579400000E7ADD,43151
10:22:26:984638 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E6A35,43152
10:22:26:984638 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7AD4,43153
10:22:26:984638 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E7AD5,43154
10:22:26:984638 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E7AD7,43155
10:22:26:984638 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7AD8,43156
10:22:26:984736 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E7ADD,43160
10:22:26:984736 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E7AE3,43161
10:22:26:984784 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E7ADD,43164
10:22:26:984784 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7AE5,43165
10:22:26:989605 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000E7ADD,43208
10:22:26:989605 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E7B2B,43209
10:22:27:087319 20180108,TRADE,2_YEAR,25558,5,1,1,B,60579400000E7ADD,43235
10:22:27:087319 20180108,TRADE,2_YEAR,25558,8,1,0,A,60579400000E7BA3,43236
10:22:27:087319 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E7AEF,43237
10:22:27:087352 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E7AEF,43242
10:22:27:087352 20180108,TRADE,2_YEAR,25558,4,1,0,A,60579400000E7BA4,43243
10:22:27:087352 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E7B4E,43244
10:26:08:477698 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E7BA4,43514
10:26:08:477698 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E9263,43515
10:26:08:478082 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7BA4,43520
10:26:08:478082 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E9268,43521
10:26:08:478148 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E7BA4,43524
10:26:08:478148 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E9269,43525
10:26:08:478178 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7BA4,43528
10:26:08:478178 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E926B,43529
10:26:08:478192 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E7BA4,43532
10:26:08:478192 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000E926C,43533
10:26:08:478217 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E7BA4,43536
10:26:08:478217 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000E926D,43537
10:26:08:478241 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7BA4,43540
10:26:08:478241 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E926E,43541
10:26:08:478295 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7C2B,43546
10:26:08:478295 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E9271,43547
10:26:09:147934 20180108,TRADE,2_YEAR,25558,5,1,0,A,60579400000E7C2B,43581
10:26:09:147934 20180108,TRADE,2_YEAR,25558,7,1,1,B,60579400000E92C5,43582
10:26:09:147934 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E7C33,43583
10:26:09:147934 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E926F,43584
10:26:10:259116 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000E92C5,43628
10:26:10:259116 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E9338,43629
10:26:17:150830 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E92CC,43641
10:26:17:150830 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E93A7,43642
10:26:17:289101 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E92CC,43649
10:26:17:289101 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E93B0,43650
10:26:17:289101 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E92DA,43651
10:26:17:289299 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E92DA,43656
10:26:17:289299 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E93B2,43657
10:26:17:289299 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E930B,43658
10:26:19:666047 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E930C,43664
10:26:19:666047 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E93CD,43665
10:26:33:128287 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E930C,43671
10:26:33:128287 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E94B4,43672
10:26:38:177843 20180108,TRADE,2_YEAR,25558,7,1,0,A,60579400000E94B4,43710
10:26:38:177843 20180108,TRADE,2_YEAR,25558,11,1,1,B,60579400000E955C,43711
10:26:38:177843 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E94BD,43712
10:26:38:177843 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000E94C3,43713
10:26:42:772236 20180108,TRADE,2_YEAR,25558,5,1,0,B,60579400000E95C2,43759
10:26:42:772236 20180108,TRADE,2_YEAR,25558,5,1,1,A,60579400000E9621,43760
10:26:45:633899 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E95C2,43765
10:26:45:633899 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E968D,43766
10:26:45:635089 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E95C4,43772
10:26:45:635089 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E9708,43773
10:26:45:635135 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E95C4,43776
10:26:45:635135 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000E970A,43777
10:26:45:635208 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000E95C4,43781
10:26:45:635208 20180108,TRADE,2_YEAR,25558,3,1,1,A,60579400000E9710,43782
10:26:45:635208 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E9633,43783
10:26:45:635387 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000E9633,43787
10:26:45:635387 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000E9725,43788
10:26:56:670145 20180108,TRADE,2_YEAR,25558,6,1,0,A,60579400000E9820,44000
10:26:56:670145 20180108,TRADE,2_YEAR,25558,49,1,1,B,60579400000EA01B,44001
10:26:56:670145 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000E9E9D,44002
10:26:56:670145 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000E9E9F,44003
10:26:56:670145 20180108,TRADE,2_YEAR,25558,6,1,0,A,60579400000E9EA3,44004
10:26:56:670145 20180108,TRADE,2_YEAR,25558,34,1,0,A,60579400000E9EAF,44005
10:26:56:670317 20180108,TRADE,2_YEAR,25558,12,1,0,A,60579400000E9EAF,44010
10:26:56:670317 20180108,TRADE,2_YEAR,25558,12,1,1,B,60579400000EA021,44011
10:26:56:670401 20180108,TRADE,2_YEAR,25558,14,1,0,A,60579400000E9EAF,44015
10:26:56:670401 20180108,TRADE,2_YEAR,25558,14,1,1,B,60579400000EA024,44016
10:26:56:670504 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EA027,44021
10:26:56:670504 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000EA02A,44022
10:26:56:670577 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EA02B,44027
10:26:56:670577 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EA030,44028
10:26:56:670639 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EA02B,44033
10:26:56:670639 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000EA035,44034
10:26:56:670684 20180108,TRADE,2_YEAR,25558,6,1,1,B,60579400000EA02B,44040
10:26:56:670684 20180108,TRADE,2_YEAR,25558,6,1,0,A,60579400000EA039,44041
10:26:56:670715 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000EA02B,44047
10:26:56:670715 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EA03D,44048
10:26:56:670715 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EA036,44049
10:26:56:670776 20180108,TRADE,2_YEAR,25558,5,1,1,B,60579400000EA036,44056
10:26:56:670776 20180108,TRADE,2_YEAR,25558,5,1,0,A,60579400000EA043,44057
10:26:56:670798 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EA036,44060
10:26:56:670798 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EA044,44061
10:26:56:670994 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000EA036,44066
10:26:56:670994 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000EA04B,44067
10:26:56:671016 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EA036,44070
10:26:56:671016 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000EA04C,44071
10:26:56:671034 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EA036,44074
10:26:56:671034 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000EA04D,44075
10:28:06:258951 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EA112,44319
10:28:06:258951 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EAC64,44320
10:31:10:400950 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000EADE8,44826
10:31:10:400950 20180108,TRADE,2_YEAR,25558,60,1,1,A,60579400000ED23F,44827
10:31:10:400950 20180108,TRADE,2_YEAR,25558,6,1,0,B,60579400000EAE2B,44828
10:31:10:400950 20180108,TRADE,2_YEAR,25558,13,1,0,B,60579400000EAE2C,44829
10:31:10:400950 20180108,TRADE,2_YEAR,25558,22,1,0,B,60579400000EB20D,44830
10:31:10:400950 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000EB34F,44831
10:31:10:400950 20180108,TRADE,2_YEAR,25558,8,1,0,B,60579400000EB36A,44832
10:31:10:400950 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EB432,44833
10:31:10:400950 20180108,TRADE,2_YEAR,25558,5,1,0,B,60579400000EB748,44834
10:31:10:401106 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EB748,44838
10:31:10:401106 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000ED242,44839
10:31:36:555047 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000ED24A,44911
10:31:36:555047 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000ED4AB,44912
10:31:36:555247 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000ED24A,44918
10:31:36:555247 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000ED4B5,44919
10:31:36:555247 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000ED269,44920
10:31:36:555299 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000ED273,44923
10:31:36:555299 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000ED4B9,44924
10:31:36:555318 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000ED273,44927
10:31:36:555318 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000ED4BA,44928
10:31:36:555334 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000ED273,44931
10:31:36:555334 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000ED4BB,44932
10:31:41:796554 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000ED657,45009
10:31:41:796554 20180108,TRADE,2_YEAR,25558,3,1,1,A,60579400000ED678,45010
10:31:41:796666 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000ED671,45015
10:31:41:796666 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000ED680,45016
10:31:41:796912 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000ED68D,45027
10:31:41:796912 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000ED693,45028
10:31:41:796941 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000ED68D,45031
10:31:41:796941 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000ED695,45032
10:31:42:460272 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000ED7D2,45115
10:31:42:460272 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000ED7D3,45116
10:31:42:460307 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000ED7D3,45119
10:31:42:460307 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000ED7D4,45120
10:32:02:755363 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EDCCE,45369
10:32:02:755363 20180108,TRADE,2_YEAR,25558,17,1,1,B,60579400000EDE84,45370
10:32:02:755363 20180108,TRADE,2_YEAR,25558,5,1,0,A,60579400000EDDBF,45371
10:32:02:755363 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EDDC0,45372
10:32:02:755363 20180108,TRADE,2_YEAR,25558,6,1,0,A,60579400000EDDC1,45373
10:32:02:755698 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EDE84,45386
10:32:02:755698 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EDE98,45387
10:32:02:755780 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EDE84,45392
10:32:02:755780 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EDE9C,45393
10:32:02:755797 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EDE84,45396
10:32:02:755797 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400000EDE9D,45397
10:32:02:756377 20180108,TRADE,2_YEAR,25558,16,1,1,B,60579400000EDE84,45403
10:32:02:756377 20180108,TRADE,2_YEAR,25558,16,1,0,A,60579400000EDEA1,45404
10:32:02:756395 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000EDE84,45407
10:32:02:756395 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000EDEA2,45408
10:32:02:756449 20180108,TRADE,2_YEAR,25558,5,1,1,B,60579400000EDE84,45411
10:32:02:756449 20180108,TRADE,2_YEAR,25558,5,1,0,A,60579400000EDEA4,45412
10:32:02:756464 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EDE84,45415
10:32:02:756464 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EDEA5,45416
10:35:25:770378 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EEFD7,45630
10:35:25:770378 20180108,TRADE,2_YEAR,25558,3,1,1,B,60579400000EF166,45631
10:35:25:770449 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000EEFD7,45635
10:35:25:770449 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000EF170,45636
10:35:25:797807 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000EF1B6,45701
10:35:25:797807 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400000EF408,45702
10:35:25:797876 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400000EF1B6,45708
10:35:25:797876 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400000EF40B,45709
10:35:25:797876 20180108,TRADE,2_YEAR,25558,2,1,1,B,60579400000EF1C4,45710
10:51:03:445627 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000EF1CA,46892
10:51:03:445627 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000F744B,46893
10:51:03:446119 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EF1CA,46904
10:51:03:446119 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000F7486,46905
10:51:03:446119 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EF67D,46906
10:51:03:448462 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EF749,46940
10:51:03:448462 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000F75DE,46941
10:51:03:448543 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000EF7F7,46945
10:51:03:448543 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400000F75E5,46946
10:51:03:448564 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EF7F7,46952
10:51:03:448564 20180108,TRADE,2_YEAR,25558,8,1,1,A,60579400000F75E6,46953
10:51:03:448564 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000EF809,46954
10:51:03:448564 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000EFD97,46955
10:51:03:448564 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000F05E3,46956
10:51:03:448666 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EF809,46959
10:51:03:448666 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000F75EB,46960
10:51:03:448738 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000EF809,46963
10:51:03:448738 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000F75EE,46964
10:51:03:448765 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000F05E3,46967
10:51:03:448765 20180108,TRADE,2_YEAR,25558,3,1,1,A,60579400000F75F1,46968
10:58:37:161313 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F05E3,47362
10:58:37:161313 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400000FBE68,47363
11:03:15:240696 20180108,TRADE,2_YEAR,25560,1,1,0,A,60579400000D151C,47584
11:03:15:240696 20180108,TRADE,2_YEAR,25560,23,1,1,B,60579400000FE6F4,47585
11:03:15:240696 20180108,TRADE,2_YEAR,25560,10,1,0,A,60579400000D2887,47586
11:03:15:240696 20180108,TRADE,2_YEAR,25560,2,1,0,A,60579400000D51BD,47587
11:03:15:240696 20180108,TRADE,2_YEAR,25560,6,1,0,A,60579400000D51D1,47588
11:03:15:240696 20180108,TRADE,2_YEAR,25560,4,1,0,A,60579400000D543E,47589
11:03:15:244503 20180108,TRADE,2_YEAR,25560,1,1,0,A,60579400000D151C,47603
11:03:15:244503 20180108,TRADE,2_YEAR,25560,1,1,1,B,60579400000FE70C,47604
11:05:28:222292 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000F05E3,47890
11:05:28:222292 20180108,TRADE,2_YEAR,25558,40,1,1,A,60579400001009EF,47891
11:05:28:222292 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F0799,47892
11:05:28:222292 20180108,TRADE,2_YEAR,25558,5,1,0,B,60579400000F079A,47893
11:05:28:222292 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000F1D35,47894
11:05:28:222292 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F29A9,47895
11:05:28:222292 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F313A,47896
11:05:28:222292 20180108,TRADE,2_YEAR,25558,9,1,0,B,60579400000F6183,47897
11:05:28:222292 20180108,TRADE,2_YEAR,25558,5,1,0,B,60579400000F6627,47898
11:05:28:222292 20180108,TRADE,2_YEAR,25558,9,1,0,B,60579400000F6953,47899
11:05:28:222292 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F69A5,47900
11:05:28:222292 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F69D5,47901
11:05:28:222292 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000F7601,47902
11:05:28:222292 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F76B9,47903
11:05:28:222495 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000F6627,47912
11:05:28:222495 20180108,TRADE,2_YEAR,25558,8,1,1,A,6057940000100A01,47913
11:05:28:222495 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F76B9,47914
11:05:28:222495 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000F778A,47915
11:05:28:222495 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000F7793,47916
11:05:28:222572 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000F7793,47924
11:05:28:222572 20180108,TRADE,2_YEAR,25558,8,1,1,A,6057940000100A08,47925
11:05:28:222572 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000F956E,47926
11:05:28:222572 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000F926E,47927
11:05:28:222572 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000FA8C6,47928
11:05:28:222655 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000FA8C6,47931
11:05:28:222655 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000100A11,47932
11:05:28:222772 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000FA8C6,47935
11:05:28:222772 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000100A16,47936
11:05:28:222824 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400000FA8C6,47939
11:05:28:222824 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000100A1C,47940
11:05:28:222887 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400000FA8C6,47944
11:05:28:222887 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000100A22,47945
11:05:28:222978 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000FA8C6,47948
11:05:28:222978 20180108,TRADE,2_YEAR,25558,2,1,1,A,6057940000100A28,47949
11:05:28:223015 20180108,TRADE,2_YEAR,25558,5,1,0,B,60579400000FA8C6,47952
11:05:28:223015 20180108,TRADE,2_YEAR,25558,5,1,1,A,6057940000100A2C,47953
11:05:28:223050 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400000FC931,47961
